name_1,name_2,street_1,street_2,city,zip,phone,website,latitude,longitude,flag_saf,flag_mhf,flag_mc,flag_md,flag_np_ss,flag_pi,flag_gl,flag_vet,flag_pw,flag_hv,flag_dv,flag_chld,flag_yad,flag_adlt,flag_snr,flag_si,filter_military,filter_inpatient_svc,filter_residential_pgm
Project Renewal,Medically Monitored Crisis Service,8 East 3rd Street,4th Floor,New York,10003,212-533-8400-138,http://www.projectrenewal.org,40.725923,-73.990742,1,,,1,,,,,,,,,1,1,,,,,1
Daytop Village Inc/Integrated Outpt,Drug Treatment Manhattan Outreach,500 8th Avenue,3rd Floor,New York,10018,212-904-1500,http://www.daytop.org,40.752922,-73.992626,1,,1,1,,1,,,,,,1,,1,,1,,,
"Service Program for Older People, Inc.",SPOP Mental Health Clinic,225 E. 93rd Street,,NEW YORK,10128,212-787-7120,http://www.spop.org/,40.7829647890999,-73.9500136760999,1,1,,,,1,,,,,,,,,1,,,,
"Service Program for Older People, Inc.",SPOP Mental Health Clinic,465 Grand Street,,NEW YORK,10012,212-787-7120,http://www.spop.org/,40.7151325887,-73.9840306119999,1,1,,,,1,,,,,,,,,1,,,,
"Service Program for Older People, Inc.",SPOP Mental Health Clinic,331 E. 12th Street,,NEW YORK,10003,212-787-7120,http://www.spop.org/,40.7306570761,-73.9850407709,1,1,,,,1,,,,,,,,,1,,,,
"Service Program for Older People, Inc.",SPOP Mental Health Clinic,72 Columbia Street,,NEW YORK,10002,212-787-7120,http://www.spop.org/,40.7170066767999,-73.9802676736999,1,1,,,,1,,,,,,,,,1,,,,
"Service Program for Older People, Inc.",SPOP Mental Health Clinic,1484 1st Avenue,,NEW YORK,10075,212-787-7120,http://www.spop.org/,40.7712434675,-73.9534775414,1,1,,,,1,,,,,,,,,1,,,,
"Service Program for Older People, Inc.",SPOP Mental Health Clinic,312 E. 109th Street,,NEW YORK,10029,212-787-7120,http://www.spop.org/,40.7923060748999,-73.9404796492,1,1,,,,1,,,,,,,,,1,,,,
"Service Program for Older People, Inc.",SPOP Mental Health Clinic,415 East 93rd Street,,NEW YORK,10128,212-787-7120,http://www.spop.org/,40.7809040072,-73.9451117098,1,1,,,,1,,,,,,,,,1,,,,
JHS 126 School-Based Health,Center,424 Leonard St,,BROOKLYN,11222,718-782-2527,,40.71970300,-73.94856200,,,,,,,,,,,,,,,,,,,
HELP/PSI Bronx Health,Center,1543 Inwood Ave,,BRONX,10452,718-681-8700,http://www.projectsamaritan.org/,40.84391100,-73.91650200,,,,,,,,,,,,,,,,,,,
St. Luke's-Roosevelt Hospital center,SRL Department Of Psychiatry And Behavioral Health,347 West 37th street,,NEW YORK,10018,212-523-6676,http://www.stlukeshospitalnyc.org/index.aspx,40.7546744277999,-73.9934344793999,1,1,,,1,,,,,,,,1,1,1,,,,
PS11: The William T Harris,School,320 W 21st St,,NEW YORK,10011,212-316-7917,http://www.ryancenter.org,40.74422900,-74.00008700,,,,,,,,,,,,,,,,,,,
"Goodwill Industries of Greater New York & Northern New Jersey, Inc.",PAL Queens Peer Advocacy,33-24 Northern Boulevard,2nd Floor,QUEENS,11101,347-649-3850,http://www.goodwillnynj.org/,40.752002114,-73.9303194776999,,1,,,1,,,,,,,,1,1,1,,,,
Central Harlem Alcohol Crisis Center,,419 West 126th Street,,New York,10027,(212) 865-6133,,40.8124122721043,-73.9542079175824,1,,,,,,,,,,,,1,1,,,,,1
Barbara Kleinman Shelter,,300 Skillman Ave,,BROOKLYN,11211,718-963-4425,http://www.lmcmc.com,40.71659100,-73.93904700,,,,,,,,,,,,,,,,,,,
"Goodwill Industries of Greater New York & Northern New Jersey, Inc.",Brooklyn Assisted Competitive Employment ( BACE),2559 West 13th Street,,BROOKLYN,11223,718-372-0371,http://www.goodwillnynj.org/,40.5854934922,-73.9820922651999,,1,,,1,,,,,,,,1,1,1,,,,
BCCHC - Annex,,2031 Forest Ave,,STATEN ISLAND,10303,718-815-6560,,40.62615200,-74.15704600,,,,,,,,,,,,,,,,,,,
"Goodwill Industries of Greater New York & Northern New Jersey, Inc.",Bronx Assisted Competitive Employment,384 East 149th Street,6th Floor Room 622,BRONX,10455,718-401-2555,http://www.goodwillnynj.org/,40.8162430126999,-73.9183626466,,1,,,1,,,,,,,,1,1,1,,,,
Brownsville CHC,,259 Bristol St,,BROOKLYN,11212,,,40.66482100,-73.91141100,,,,,,,,,,,,,,,,,,,
"Goodwill Industries of Greater New York & Northern New Jersey, Inc.",CitiView Psychosocial Clubhouse,33-24A Northern Boulevard,3rd Floor,QUEENS,11101,718-361-7030,http://www.goodwillnynj.org/,40.752002114,-73.9303194776999,,1,,,1,,,,,,,,1,1,1,,,,
APICHA Community Health,Center,400 Broadway,,NEW YORK,10013,,,40.71875100,-74.00244200,,,,,,,,,,,,,,,,,,,
"Goodwill Industries of Greater New York & Northern New Jersey, Inc.",Seamark Center Clubhouse,2559 West 13th Street,,BROOKLYN,11223,718-372-0450,http://www.goodwillnynj.org/,40.5854934922,-73.9820922651999,,1,,,1,,,,,,,,1,1,1,,,,
Albert Tuitt Educational,Campus,921 E 228th St,,BRONX,10466,718-649-3894,,40.88794900,-73.85287200,,,,,,,,,,,,,,,,,,,
"Goodwill Industries of Greater New York & Northern New Jersey, Inc.",Latern House,512 Southern Boulevard,,BRONX,10455,718-993-1078,http://www.goodwillnynj.org/,40.8115310753,-73.9050094109,,1,,,1,,,,,,,,1,1,1,,,,
PS 179/369 School Based,Health Center,468 E 140th St,,BRONX,10454,718-292-2237,,40.80938000,-73.91954200,,,,,,,,,,,,,,,,,,,
"Heights Hill Mental Health Service Community Advisory Board, Inc.","Rainbow Heights Club, Advocacy Services",25 Flatbush Avenue,3rd Floor,BROOKLYN,11217,718-852-5212,,40.6879588238,-73.9802690581,,1,,,1,,1,,,,,,1,1,1,,,,
MS 54: Booker T. Washington,,103 W 107th St,,NEW YORK,10025,212-666-1960,http://www.ryancenter.org,40.80001800,-73.96247100,,,,,,,,,,,,,,,,,,,
"Hospital Audiences, Inc.",Recreation Program,33-02 Skillman Avenue,,QUEENS,11101,212-575-7676,http://hainyc.org/,40.7467271833999,-73.9311117532,,1,,,1,,,,,1,,1,1,1,1,,,,
"Jewish Association for Services for the Aged, Inc.",Bronx Friendship House,2705 Schley Avenue,,BRONX,10465,718-863-8833,http://www.jasa.org/,40.8216618586999,-73.8270614642,,1,,,1,,,,,,,,,,1,,,,
Access Community Health,Center Ferris Place,1420 Ferris Pl,,BRONX,10461,718-730-1004,,40.83922700,-73.84122900,,,,,,,,,,,,,,,,,,,
"Jewish Association for Services for the Aged, Inc.",Brooklyn Friendship House,202 Graham Avenue,,BROOKLYN,11206,718-922-5079,http://www.jasa.org/,40.7088782139,-73.9434432967999,,1,,,1,,,,,,,,,,1,,,,
Visiting Nurse Service of New York,Manhattan Geriatric Outreach,148 West 125th Street,Floor 4,New York,10027,212-609-7788,,40.808428,-73.947792,,1,,,,,1,,,1,,,,,1,,,,
University Avenue Family,Practice,105 Father Zeiser Pl,,BRONX,10468,718-563-0757,http://www.montefiore.org,40.86362800,-73.90740000,,,,,,,,,,,,,,,,,,,
Sumner Avenue Houses Child,Health Clinic,47 Marcus Garvey Blvd,,BROOKLYN,11206,,,40.69782300,-73.94092000,,,,,,,,,,,,,,,,,,,
Edward A. Reynolds West,Side High School,140 W 102nd St,,NEW YORK,10025,212-678-7379,http://www.ryancenter.org,40.79744000,-73.96657100,,,,,,,,,,,,,,,,,,,
BRONXCARE MID-BRONX,DESPERADOS FAMILY PRACTICE,1690 Bryant Ave,,BRONX,10460,718-503-7700,,40.83577100,-73.88553100,,,,,,,,,,,,,,,,,,,
Mobile Dental Clinic,,853 Longwood Ave,,BRONX,10459,718-588-4460,,40.81906800,-73.90070600,,,,,,,,,,,,,,,,,,,
El Nuevo San Juan Health,Center,1065 Southern Blvd,,BRONX,10459,718-589-1687,http://www.urbanhealthplan.org,40.82500100,-73.89193200,,,,,,,,,,,,,,,,,,,
West Harlem Transitional,Services @ CUCS (The Kelly),312 W 127th St,,NEW YORK,10027,212-665-1678,http://www.lmcmc.com,40.81183000,-73.95107200,,,,,,,,,,,,,,,,,,,
Catherine M. Abate Health,Center,150 Essex St,,NEW YORK,10002,212-477-1120,http://www.chnnyc.org,40.72061900,-73.98705800,,,,,,,,,,,,,,,,,,,
ICL HCC Brooklyn,,6209 16th Ave,,BROOKLYN,11204,718-234-0073,http://www.healthcarechoicesny.org,40.62361800,-73.99313200,,,,,,,,,,,,,,,,,,,
Project Hospitality Inc,Crisis Services Medically Monitored,75 Vanderbilt Avenue,,Staten Island,10310,718-448-1544,,40.622576,-74.075613,1,,,,,,,,,,,,1,1,,,,,1
Mobile Medical Clinic 4,,853 Longwood Ave,,BRONX,10459,718-588-4460,,40.81906800,-73.90070600,,,,,,,,,,,,,,,,,,,
New York Therapeutic Communities Inc,Probation Ambulatory Program/Queens,162-24 Jamaica Avenue,Lower Level,Jamaica,11435,718-657-2021,http://www.staynout.org,40.704325,-73.796957,,,1,,,1,1,1,1,1,1,1,1,1,,,1,,
HELP MORRIS,,285 E 171st St,,BRONX,10457,718-583-0174 x250,,40.83884800,-73.91010700,,,,,,,,,,,,,,,,,,,
"Palladia, Inc.",Cti Harlem Op,177 E. 122nd Street,,NEW YORK,10035,212-979-8800,http://www.palladiainc.org/,40.8020952039999,-73.9379786269,1,1,,,,1,,,,,,,,1,,,,,
DeWitt Clinton High School,,100 W Mosholu Pkwy S,,BRONX,10468,718-543-1000,http://www.montefiore.org,40.88006200,-73.88593600,,,,,,,,,,,,,,,,,,,
Legal Action Ctr Of The City Of Ny,"Legal Action Ctr., City Of New York",225 Varick Street,,NEW YORK,10014,212-243-1313,http://lac.org/,40.7291647811999,-74.0052496841999,1,,,,,,,,,1,,,,1,,,,,
Walton Campus,,2780 Reservoir Ave,,BRONX,10468,718-364-7400,http://www.montefiore.org,40.87037000,-73.89812500,,,,,,,,,,,,,,,,,,,
Eleanor Roosevelt Houses,Child Health Clinic,388 Pulaski St,,BROOKLYN,11206,,,40.69388100,-73.93546200,,,,,,,,,,,,,,,,,,,
Frances Scott Key,,300 Willoughby Ave,,BROOKLYN,11205,718-399-1370,,40.69254400,-73.95894400,,,,,,,,,,,,,,,,,,,
IS 166 - Gershwin,,800 Van Siclen Ave,,BROOKLYN,11207,,,40.66020700,-73.88551400,,,,,,,,,,,,,,,,,,,
MIKE BRESLIN HOUSE,,999 Freeman St,,BRONX,10459,718-893-2348,http://www.urbanhealthplan.org,40.82940000,-73.88777100,,,,,,,,,,,,,,,,,,,
FULTON FAMILY MEDICINE,CENTER,1276 Fulton Ave Fl 3,,BRONX,10456,718-901-6275,,40.83166100,-73.90381200,,,,,,,,,,,,,,,,,,,
SCHOOL BASED HLTH CTR - MS,399,120 E 184th St,,BRONX,10468,718-584-7070,http://www.mhhc.org,40.85969000,-73.90013600,,,,,,,,,,,,,,,,,,,
Willow Avenue Family,Residence,190 Willow Ave,,BRONX,10454,718-665-9123 x236,,40.80322000,-73.91208200,,,,,,,,,,,,,,,,,,,
Prevention Assessment,Temporary Housing,151 E 151st St,,BRONX,10451,718-521-3519,http://www.thefloatinghospital.org,40.82116600,-73.92743600,,,,,,,,,,,,,,,,,,,
PS 309 - SCHOOL BASED HLTH,CTR,794 Monroe St,,BROOKLYN,11221,718-443-6258,,40.68840800,-73.92460000,,,,,,,,,,,,,,,,,,,
Joseph P. Addabbo Family,"Health Center, Inc. - Red Hook",120 Richards St,,BROOKLYN,11231,718-945-7150,http://www.addabbo.org/,40.67767100,-74.00982200,,,,,,,,,,,,,,,,,,,
The Grace Dodge Campus,,2474 Crotona Ave,,BRONX,10458,718-483-1270 x2543,,40.85592800,-73.88253800,,,,,,,,,,,,,,,,,,,
"ScanVan, mobile van",,200 Varick St,,NEW YORK,10014,631-581-4171,,40.72824000,-74.00538100,,,,,,,,,,,,,,,,,,,
South Bronx Campus,,701 Saint Anns Ave,,BRONX,10455,718-231-5482,http://www.montefiore.org,40.81816100,-73.91106200,,,,,,,,,,,,,,,,,,,
Convent Avenue Family,Living Center,22 Convent Ave,,NEW YORK,10027,212-666-4008,http://www.ryancenter.org,40.81378100,-73.95310200,,,,,,,,,,,,,,,,,,,
PS 46 Tappan,,2987 Frederick Douglass Blvd,,NEW YORK,10039,,,40.83113100,-73.93581200,,,,,,,,,,,,,,,,,,,
International Community HS,,345 Brook Ave,,BRONX,10454,718-483-1270,,40.81005900,-73.91784000,,,,,,,,,,,,,,,,,,,
PS 75,,984 Faile St,,BRONX,10459,718-860-6475,http://www.urbanhealthplan.org,40.82219000,-73.88940200,,,,,,,,,,,,,,,,,,,
Heritage HealthCare Center,at Harlem Village Academy Elementary School,35 W 124th St,,NEW YORK,10027,646-812-9595,http://www.heritagenyc.org,40.80638700,-73.94413300,,,,,,,,,,,,,,,,,,,
Ryan-NENA Community Health,Center,279 E 3rd St,,NEW YORK,10009,212-477-8500,http://www.ryancenter.org,40.72147000,-73.98010100,,,,,,,,,,,,,,,,,,,
Peninsula Community Health,Center,1967 Turnbull Ave Ste 2,,BRONX,10473,718-991-4833,http://www.urbanhealthplan.org,40.82310400,-73.85634300,,,,,,,,,,,,,,,,,,,
WARDS ISLAND PROJECT (HELP,USA),1 Wards Is,,NEW YORK,10035,212-534-3866,http://www.helpusa.org,40.78714100,-73.92848100,,,,,,,,,,,,,,,,,,,
MORRIS HEIGHTS HC @ ST.,ANN'S,625 E 137th St,,BRONX,10454,718-401-6578,http://www.mhhc.org,40.80531000,-73.91602200,,,,,,,,,,,,,,,,,,,
Bronx James J Peters VAMC,Mental Healthcare Center,130 West Kingsbridge Road (00MH),,Bronx,10468,718-584-9000,,40.868789,-73.897769,,,,,,1,1,1,,1,,,1,1,1,,1,1,
Outreach Development IR,,1614 Weirfield Street,,Ridgewood,11385,718-456-7820,http://www.opiny.org,40.700103,-73.905692,1,,,,,1,,,,,,1,,,,,,,1
VA NY Harbor Healthcare System,Manhattan Campus,423 East 23rd Street,,New York,10010,212-686-7500,http://www.nyharbor.va.gov/,40.736317,-73.977115,,,,,,1,1,1,,1,,,1,1,1,,1,1,
New York Center for Living Inc,OP Youth,226 East 52nd Street,,New York,10022,212-712-8800,http://www.centerforliving.org,40.756582,-73.968685,1,,,,,1,,,,,,1,,,,,,,
Brownsville Community Development Corp,Brownsville Community Residential Ctr,657-663 East 98th Street,,Brooklyn,11212,718-345-8605-4413,,40.653686,-73.909928,1,,,,,,,,,,,,1,1,,,,,1
Downtown Brooklyn Health,Center,57 Willoughby St,,BROOKLYN,11201,718-827-8700 x4303,,40.69221000,-73.98653200,,,,,,,,,,,,,,,,,,,
"The Floating Hospital, Inc.",,"41-40 27th Street, LIC",,QUEENS,11101,,http://www.thefloatinghospital.org/,40.7512960548,-73.9388235623,1,1,,,,1,,,,,1,,,1,,,,,
Federation Employment/Guidance Servs,FEGS Burnside Residence,265 East Burnside Avenue,,Bronx,10457,718-583-7589,http://www.fegs.org,40.851593,-73.902068,,1,,,,,,,,,,,,1,,,,,1
Amethyst House Inc,CD Community Residence,280 Richmond Terrace,,Staten Island,10301,718-448-1900,,40.647617,-74.082614,1,,,,,,1,1,,1,1,,1,1,,,1,,1
"Eating Disorder Treatment of New York, LLC",Eating Disorder Treatment of New York,117 West 72nd Street,,NEW YORK,10023,888-228-1253,http://www.montenido.com/facilities/eating_disorder_treatment_of_new_york,40.7777341135,-73.979538378,1,1,,,,1,,,,,,,1,1,,,,,
Street Outreach Team,,589 Amsterdam Ave,,NEW YORK,10024,,,40.78924100,-73.97378900,,,,,,,,,,,,,,,,,,,
"Federation of Org. f/t NYS Ment.Disabled, Inc",Federation of Organizations Brooklyn Manor Adult Home I Clin,2830 Pitkin Avenue,,BROOKLYN,11208,718-235-0900,http://fedoforg.org,40.6760024692,-73.8678205721,1,1,,,,,,,,,,,,1,,,,,
Mobile Medical Clinic 1,,853 Longwood Ave,,BRONX,10459,718-588-4460,,40.81906800,-73.90070600,,,,,,,,,,,,,,,,,,,
"Lenox Hill Neighborhood House, Inc.",Peer Advocacy,643 Park Avenue,3rd Floor,NEW YORK,10065,212-218-0515,http://www.lenoxhill.org/,40.7674904252,-73.9664476675999,,1,,,1,,,,,,,,,1,,,,,
"National Alliance for the Mentally Ill of New York City, Inc.",Advocacy Services,505 Eighth Avenue,Suite 1103,NEW YORK,10018,212-684-3365,http://www.naminycmetro.org/,40.7530467584999,-73.9928499292999,,1,,,1,,,,,,,,,1,,,,,
LifeLine Van,,8 E 3rd St,,NEW YORK,10003,212-533-8400,http://www.projectrenewal.org,40.65207100,-73.97906200,,,,,,,,,,,,,,,,,,,
Saint Dominic's Home,Blended Case Management (Children's),2341 Dr Martin Luther King Jr Blvd,,BRONX,10468,718-584-4407,http://www.stdominicshome.org/,40.8614418339,-73.9061275259,,1,,,1,,,,,,,1,,,,,,,
"Sky Light Center, Inc.",Assisted Competitive Employment,307 St. Mark's Place,,STATEN ISLAND,10301,718-720-2585,http://www.skylightcenter.org/,40.6424802216999,-74.0784664102999,,1,,,1,,,,,,,,,1,,,,,
"Urban Pathways, Inc.",Assisted Competitive Employment,575 Eighth Avenue,,NEW YORK,10018,212-736-7385,http://www.urbanpathways.org/,40.7549515182,-73.9914673142999,,,,,1,,,,,,,,,1,,,,,
"Venture House, Inc.","Venture House, Inc.",150-10 Hillside Avenue,,QUEENS,11432,718-658-7201,http://www.venturehouse.org/,40.7067171595999,-73.8062633585,,1,,,,,,,,,,,,1,1,,,,
M.S. 424,,730 Bryant Ave,,BRONX,10474,718-378-3250,http://WWW.URBANHEALTHPLAN.ORG,40.81538200,-73.88567100,,,,,,,,,,,,,,,,,,,
Adolescent Health and,Wellness Center,960 Southern Blvd,,BRONX,10459,718-991-4833,http://www.urbanhealthplan.org,40.82189100,-73.89169100,,,,,,,,,,,,,,,,,,,
JOSEPH P. ADDABBO FAMILY,HEALTH CENTER,6200 Beach Channel Dr,,ARVERNE,11692,718-945-7150 x1319,http://www.addabbo.org/,40.59265100,-73.79953100,,,,,,,,,,,,,,,,,,,
"ACMH, Inc.",Health Home Care Coordination for People with Mental Illness - Manhattan (Adult),545 8th Avenue,9th Floor,NEW YORK,10018,212-543-0592,http://www.acmhnyc.org/,40.7542681119999,-73.9919618881999,1,1,,,1,,,,,,,,,1,,,,,
"Baltic Street AEH, Inc.",Geriatric Peer Advocacy,681 Clarkson Avenue,Building 25,BROOKLYN,11203,718-774-1072,http://www.balticstreet.org/,40.6561838969999,-73.9378007251,,1,,,1,,,,,,,,,,1,,,,
"Baltic Street AEH, Inc.",NetWORKPlus I,25 Flatbush Avenue,2nd Floor,BROOKLYN,11217,718-377-8567,http://www.balticstreet.org/,40.6879588238,-73.9802690581,,1,,,1,,,,,,,,,1,,,,,
"Baltic Street AEH, Inc.",NetWORKPlus West,1083 McDonald Avenue,,BROOKLYN,11230,718-377-8567,http://www.balticstreet.org/,40.6268537925,-73.9764072308,,1,,,1,,,,,,,,,1,1,,,,
Berkshire Farm Center and Services for Youth,MICA Network,4419 3rd Avenue,# 3C,NEW YORK,10467,718-220-4247,http://www.berkshirefarm.org/,40.8518459320999,-73.8930305971999,1,1,,,1,,,,,,,,1,,,,,,
"Bowery Residents' Committee, Inc.",Health Home Care Coordination for People with Mental Illness - Manhattan (Adult),80 Centre Street Room,200B,NEW YORK,10013,917-749-1737,http://www.brc.org/,40.7154465835999,-74.0018902188,,1,,,,,,,,,,,,1,,,,,
"Center for Urban Community Services, Inc.",Assertive Community Treatment,665 Pelham Pkwy,North Suite 402,BRONX,10467,718-519-8326,http://www.cucs.org/,40.8577608722999,-73.8691620184,,1,,,1,,,,,,,,,1,1,,,,
"Center for Urban Community Services, Inc.",Assisted Competitive Employment,14 East 28th Street,,NEW YORK,10016,212-471-0792,http://www.cucs.org/,40.7442904291999,-73.9863874195,,1,,,1,,,,,,,,,1,1,,,,
"Center for Urban Community Services, Inc.",Outreach - PPOH,198 East 121st Street,,NEW YORK,10035,,http://www.cucs.org/,40.8011921095,-73.9378313789,,1,,,1,,,,,,,,,1,1,,,,
"Community Association of Progressive Dominicans, Inc.",Audubon Ballroom Youth,513 West 207th Street,,NEW YORK,10034,212-568-4872,http://www.acdp.org/,40.8650365126,-73.9194958305999,,1,,,,,,,,,,1,1,,,,,,
"EAC, Inc.",Court based Intervention and Resource Teams (CIRT) - Bronx,1020 Grand Concourse,,BRONX,10451,718-538-7416,http://www.eacinc.org/,40.8279615475,-73.9202669784999,1,,,,,,,,,,,,,1,,,,,
"EAC, Inc.",Court Based Intervention and Resource Teams (CIRT) - Staten Island,120 Stuyvesant Place,Suite 410,STATEN ISLAND,10301,718-727-9722,http://www.eacinc.org/,40.6429917741999,-74.0769535956,1,,,,,,,,,,,,,1,,,,,
High School for Fashion,Industries School-Based Health Center,225 W 24th St,,NEW YORK,10011,212-633-0800,,40.74512400,-73.99586300,,,,,,,,,,,,,,,,,,,
"Fountain House, Inc.",Fountain House Independent Employment Program,425 West 47th Street,,NEW YORK,10036,212-582-0340,http://www.fountainhouse.org/,40.7620000030999,-73.9912209442999,,1,,,1,,,,,,,,1,1,,,,,
"Fountain House, Inc.",Fountain House Bronx Psychosocial Clubhouse,564 Walton Avenue,,BRONX,10451,,http://www.fountainhouse.org/,40.8193592745,-73.9281173257,,1,,,1,,,,,,,,,1,,,,,
Fund for the City of New York,Court Based Intervention and Resource Teams (CIRT) - Brooklyn,120 Schermerhorn Street,,BROOKLYN,11201,347-401-9076,,40.6900734552,-73.9889226287999,,1,,,1,,,,,,,,,1,,,,,
Center for Child Health and,Resiliency,890 Prospect Ave,,BRONX,10459,718-991-0605,,40.82070000,-73.90119200,,,,,,,,,,,,,,,,,,,
Goddard-Riverside Community Center,TOP Opportunities,577 Columbus Avenue,,NEW YORK,10024,646-505-1088,http://www.goddard.org/,40.7876490851,-73.9713126287,,1,,,1,,,,,,,,,1,,,,,
Union Community Health,"Center, Site 5",2101 Quarry Rd,,BRONX,10457,718-960-6628,http://www.uchcbronx.org,40.85114200,-73.89303200,,,,,,,,,,,,,,,,,,,
After Hours Project,Harm Reduction Program,1204 Broadway,,BROOKLYN,11221,718-249-0755,http://www.afterhoursproject.org/,40.69210645,-73.9266570478,1,1,,,,,1,1,1,1,1,,1,1,1,,1,,
William F. Ryan Community,"Health Center, Inc.",110 W 97th St,,NEW YORK,10025,212-749-1820,http://www.ryancenter.org,40.79364500,-73.96743100,,,,,,,,,,,,,,,,,,,
Willis P Green Health,Center,123 W 124th St,,NEW YORK,10027,212-531-1300,http://www.harlemunited.org,40.80745300,-73.94665600,,,,,,,,,,,,,,,,,,,
PLAZA DEL CASTILLO HLTH,CENTER,1515 Southern Blvd,,BRONX,10460,718-589-1600,http://www.urbanhealthplan.org,40.83392800,-73.88988700,,,,,,,,,,,,,,,,,,,
FROST'D at Harlem United,Harm Reduction Program,306 Lenox Avenue,,NEW YORK,10027,212-924-3733,http://frostd.org/MainPage.html,40.8080467177,-73.9452735539999,,1,,,,,,,,1,,,1,1,,,,,
FRANKLIN AVENUE WOMEN'S,SHELTER,1122 Franklin Ave,,BRONX,10456,718-842-9797,http://www.hud.gov/local/ny/homeless/womenshelters.cfm,40.82834000,-73.90562600,,,,,,,,,,,,,,,,,,,
Lower East Side Harm Reduction Center,Harm Reduction Program,25 Allen Street,,NEW YORK,10002,212-226-6333,http://www.leshrc.org/,40.7155396608999,-73.9922623567999,1,1,,,1,,1,,,1,,,1,1,1,,,,
New York Harm Reduction Educators,Harm Reduction Program,155 E 149th Street,2nd Floor,BRONX,10451,718-842-6050,http://www.nyhre.org/,40.8186700929,-73.9277062012999,1,1,,,1,,1,1,1,1,1,,1,1,1,,1,,
Positive Health Project,Harm Reduction Program,301 W 37 Street,,NEW YORK,10011,212-465-8304,http://www.housingworks.org/heal/,40.7542791273,-73.9924996861,1,1,,,1,,1,,,1,,,1,1,1,,1,,
St. Ann's Corner of Harm Reduction,Harm Reduction Program,886 Westchester Ave,,BRONX,10459,718-585-5544,http://www.sachr.org/,40.8207733313,-73.8994538768999,1,1,,,1,,,,,,,,1,1,,,,,
Streetwork Project at Safe Horizon,Harm Reduction Program,33 Essex St,,NEW YORK,10002,646-602-6404,http://www.safehorizon.org/page/contact-us-42.html,40.7159319494,-73.989571255,1,1,,,1,,1,,,,,,1,,,,,,
VOCAL - NY,Harm Reduction Program,80-A Fourth Ave,,BROOKLYN,11217,718-802-9540,http://www.vocal-ny.org/,40.6821014148,-73.9798850044,1,,1,,,,,,,1,,,1,1,,,,,
URBAN HORIZONS FAMILY,HEALTH CENTER,50 E 168th St,,BRONX,10452,718-293-3900,http://www.institute2000.org,40.83662000,-73.91894100,,,,,,,,,,,,,,,,,,,
James Monroe Annex,,1551 E 172nd St,,BRONX,10472,718-589-4793,,40.83139300,-73.87834200,,,,,,,,,,,,,,,,,,,
Fire House Health Center,,8956 162nd St,,JAMAICA,11432,347-505-7000,,40.71035100,-73.80147200,,,,,,,,,,,,,,,,,,,
Melrose Houses,,348 E 156th St,,BRONX,10451,,,40.82127300,-73.91766300,,,,,,,,,,,,,,,,,,,
